airport_full,city,country,iata,icao,latitude,longitude
Coolidge Municipal Airport,Cooldige,United States,P08,KP08,32.935901641845696,-111.427001953125

Cottonwood Airport,Cottonwood,United States,P52,KP52,34.7299995422,-112.03500366200001

Suarlée Airport,Namur,Belgium,\N,EBNM,50.487999,4.76892

Kiewit Airfield Hasselt,Hasselt,Belgium,\N,EBZH,50.970001,5.37507

Ak-Chin Regional Airport,Phoenix,United States,A39,KA39,32.9908056,-111.91852779999999

Wickenburg Municipal Airport,Wickenburg,United States,E25,KE25,33.96889877,-112.79900359999999

Yangzhou Taizhou Airport,Yangzhou,China,YTY,ZSYA,32.5634,119.7198

Oakland County International Airport,Pontiac,United States,PTK,KPTK,42.665500640869006,-83.420097351074

Kissidougou Airport,Kissidougou,Guinea,KSI,GUKU,9.1605596542358,-10.124400138855

Dillant Hopkins Airport,Keene,United States,EEN,KEEN,42.898399353027344,-72.27079772949219

Kawama Airport,Kawama,Cuba,\N,MUKW,23.1240005493,-81.30159759520001

Kooddoo Airport,Kooddoo,Maldives,GKK,VRMO,0.7324,73.4336

Glasgow Industrial Airport,Glasgow,United States,\N,07MT,48.42110061645508,-106.52799987792969

Rochester Airport,Rochester,United Kingdom,RCS,EGTO,51.35189819335938,0.5033329725265503

Termas de Río Hondo international Airport,Rio Hondo,Argentina,RHD,SANR,-27.4966,-64.93595

Keetmanshoop Airport,Keetmanshoop,Namibia,KMP,FYKT,-26.5398006439209,18.111400604248047

Iowa City Municipal Airport,Iowa City,United States,IOW,KIOW,41.639198303200004,-91.5465011597

Turpan Jiaohe Airport,Turpan,China,TLQ,ZWTP,43.0308,89.0987

Lorenzo Airport,Morro de Sao Paulo,Brazil,\N,SNCL,-13.389444351196287,-38.90999984741211

Windom Municipal Airport,Windom,United States,MWM,KMWM,43.91339874267578,-95.1093978881836

Longview Ranch Airport,Longview,United States,\N,OG39,44.66170120239258,-119.6520004272461

Sortavala Airport,Sortavala,Russia,\N,ULPW,61.73609924316406,30.673599243164066

Lee Airport,Annapolis,United States,ANP,KANP,38.942902000000004,-76.568398

Cuamba Airport,Cuamba,Mozambique,FXO,FQCB,-14.815,36.529999

Bodaybo Airport,Bodaibo,Russia,ODO,UIKB,57.8661003113,114.24299621600001

Zhytomyr Airport,Zhytomyr,Ukraine,ZTR,UKKV,50.270556,28.738611

Paluknys Airport,Paluknys,Lithuania,\N,EYVP,54.48484802246094,24.98737335205078

Mattala Rajapaksa International Airport,Mattala,Sri Lanka,HRI,VCRI,6.284467,81.124128

Pecos Municipal Airport,Pecos,United States,PEQ,KPEQ,31.382400512694996,-103.51100158691

Hattiesburg Bobby L Chain Municipal Airport,Hattiesburg,United States,HBG,KHBG,31.26479912,-89.25279999

Botucatu - Tancredo de Almeida Neves Airport,Botucatu,Brazil,QCJ,SDBK,-22.939500808716,-48.467998504639

Base Aérea Airport,Anapolis,Brazil,\N,SBAN,-16.2292,-48.964298

São Carlos Airport,Sao Carlos,Brazil,QSC,SDSC,-21.87540054321289,-47.90370178222656

Chan Gurney Municipal Airport,Yankton,United States,YKN,KYKN,42.916698455811,-97.385902404785

Sir Bani Yas Airport,Sir Bani Yas Island,United Arab Emirates,XSB,OMBY,24.283610999999997,52.580278

Bromont (Roland Desourdy) Airport,Bromont,Canada,ZBM,CZBM,45.2907981873,-72.74140167239999

Beccles Airport,Beccles,United Kingdom,\N,EGSM,52.4352989197,1.6183300018300002

Kratie Airport,Kratie,Cambodia,KTI,VDKT,12.48799991607666,106.05500030517578

Caldera Airport,Caldera,Chile,\N,SCCL,-27.07810020446777,-70.79530334472656

San Pedro de Atacama Airport,San Pedro de Atacama,Chile,\N,SCPE,-22.92169952392578,-68.15840148925781

Copacabana Airport,Copacabana,Bolivia,\N,SLCC,-16.191099166870114,-69.09559631347656

Guyuan Liupanshan Airport,Guyuan,China,GYU,ZLGY,36.078888888899996,106.21694444399999

RAF Brawdy,Brawdy,United Kingdom,\N,EGDA,51.88375,-5.119972

Changhai Airport,Changhai,China,CNI,ZYCH,39.2666666667,122.666944444

Redhill Aerodrome,Redhill,United Kingdom,KRH,EGKR,51.2136001587,-0.138611003757

Chinchilla Airport,Chinchilla,Australia,CCL,YCCA,-26.774999618530273,150.61700439453125

Hayward Executive Airport,Hayward,United States,HWD,KHWD,37.659198761,-122.122001648

Motueka Airport,Motueka,New Zealand,MZP,NZMK,-41.12329864501953,172.98899841308594

Shute Harbour Airport,Shute Harbour,Australia,JHQ,YSHR,-20.277221,148.755556

Ann Arbor Municipal Airport,Ann Arbor,United States,ARB,KARB,42.2229995728,-83.74559783939999

Shepparton Airport,Shepparton,Australia,SHT,YSHT,-36.42890167236328,145.39300537109375

Temora Airport,Temora,Australia,TEM,YTEM,-34.421398162841804,147.51199340820312

Gayndah Airport,Gayndah,Australia,GAH,YGAY,-25.61440086364746,151.61900329589844

Wilcannia Airport,Wilcannia,Australia,WIO,YWCA,-31.52639961242676,143.375

Ivanhoe Airport,Ivanhoe,Australia,\N,YIVO,-32.88330078125,144.30999755859375

Menindee Airport,Menindee,Australia,\N,YMED,-32.36669921875,142.40499877929688

Pooncarie Airport,Pooncarie,Australia,\N,YPCE,-33.36669921875,142.58799743652344

Tilpa Airport,Tilpa,Australia,\N,YTLP,-30.93330001831055,144.41700744628906

Reichenbach Air Base,Reichenbach im Kandertal,Switzerland,\N,LSGR,46.61360168457031,7.6777801513671875

Bijie Feixiong Airport,Bijie,China,BFJ,ZUBJ,27.267065999999996,105.47209699999999

Lensk Airport,Lensk,Russia,ULK,UERL,60.7206001282,114.82599639899999

Kavalerovo Airport,Kavalerovo,Russia,\N,UHWK,44.2726,135.029

Şanlıurfa GAP Airport,Sanliurfa,Turkey,GNY,LTCS,37.44566345214844,38.895591735839844

Zafer Airport,Kutahya,Turkey,KZR,LTBZ,39.107377,30.115724

Velikiye Luki Airport,Velikiye Luki,Russia,VLU,ULOL,56.38109970092773,30.60810089111328

Yeltsovka Airport,Novosibirsk,Russia,\N,UNNE,55.09239959716797,83.00450134277344

Kodinsk Airport,Kodinsk,Russia,\N,UNKI,58.47940063476562,99.09390258789062

Lake Macquarie Airport,Lake Macquarie,Australia,BEO,YPEC,-33.0667,151.647995

Atlanta South Regional Airport/Tara Field,Hampton,United States,4A7,K4A7,33.389099,-84.332397

Brampton Island Airport,Brampton Island,Australia,BMP,YBPI,-20.803300857543945,149.27000427246094

Endelave West Airport,Endelage,Denmark,\N,EKEL,55.756500244099996,10.2484998703

St. Johann In Tirol Airport,St. Johann in Tirol,Austria,\N,LOIJ,47.5201,12.4497

Thalmässing-Waizenhofen Airport,Thalmaessing,Germany,\N,EDPW,49.06416702270508,11.209166526794434

Cochrane Airport,Cochrane,Canada,YCN,CYCN,49.10559844970703,-81.01360321044922

Estadual Arthur Siqueira Airport,Braganca Paulista,Brazil,BJP,SBBP,-22.979162,-46.537508

Busselton Regional Airport,Brusselton,Australia,BQB,YBLN,-33.688423156700004,115.40159606899999

Srednekolymsk Airport,Srednekolymsk,Russia,SEK,UESK,67.4805,153.7364

Comarapa Airport,Salt Lake City,United States,\N,SLCR,-17.91360092163086,-64.51779937744139

Inverell Airport,Inverell,Australia,IVR,YIVL,-29.888299942,151.143997192

Glen Innes Airport,Glen Innes,Australia,GLI,YGLI,-29.67499923706055,151.68899536132812

Ansbach-Petersdorf Airport,Ansbach,Germany,\N,EDQF,49.361111,10.669444

Immokalee Regional Airport,Immokalee ,United States,IMM,KIMM,26.43320084,-81.40100098

Maranggo Airport,Sulawesi Tenggara,Indonesia,\N,WA44,-5.7645702362061,123.91699981689

Rancho San Simeon Airport,Cambria,United States,\N,66CA,35.60770034790039,-121.11000061035156

Yichun Mingyueshan Airport,Yichun,China,YIC,ZSYC,27.8025,114.3062

Dinwiddie County Airport,Petersburg,United States,PTB,KPTB,37.183799743652,-77.507400512695

Kasongo Airport,Kasongo,Congo (Kinshasa),KGN,FZOK,-4.5329999923706055,26.617000579833984

McMurdo Station Pegasus Field,McMurdo Station,Antarctica,\N,NZPG,-77.9634017944336,166.52499389648438

Klatovy Airport,Klatovy,Czech Republic,\N,LKKT,49.41830062866211,13.321900367736815

Sheboygan County Memorial Airport,Sheboygan,United States,SBM,KSBM,43.76959991,-87.85140228

Fortescue - Dave Forrest Aerodrome,Cloudbreak,Australia,KFE,YFDF,-22.290754,119.43714299999999

Kangel Danda Airport,Kangel Danda,Nepal,\N,VNKL,27.4106333137,86.64659500120001

Bajura Airport,Bajura,Nepal,BJU,VNBR,29.50200080871582,81.66899871826172

Chara Airport,Chara,Russia,\N,UIAR,56.91333389282226,118.2699966430664

Herning Airport,Herning,Denmark,\N,EKHG,56.18470001220703,9.04444980621338

Oberschleißheim Airfield,Schleissheim,Germany,\N,EDNX,48.23944473270001,11.561388969400001

Pinal Airpark,Marana,United States,MZJ,KMZJ,32.5106010437,-111.32800293

Glendale Municipal Airport,Glendale,United States,GEU,KGEU,33.526901245117195,-112.29499816894531

Safford Regional Airport,Safford,United States,SAD,KSAD,32.85480118,-109.6350021

Verden-Scharnhorst Airport,Verden,Germany,\N,EDWV,52.96527862548828,9.282777786254883

Nittenau-Bruck Airport,Nittenau,Germany,\N,EDNM,49.22249984741211,12.296667098999025

Kerama Airport,Kerama,Japan,KJP,ROKR,26.1683006287,127.29299926799999

Americana Airport,Americana,Brazil,\N,SDAI,-22.755800247192386,-47.26940155029297

Ekibastuz Airport,Ekibastuz,Kazakhstan,\N,UASB,51.59099960327149,75.21499633789062

Adamovka,Adamovka,Russia,\N,UWOD,51.5,59.936111

Kvarkeno,Kvarkeno,Russia,\N,UWOH,52.078333,59.683333

Sikeston Memorial Municipal Airport,Sikeston,United States,SIK,KSIK,36.898899078369006,-89.561798095703

Tetiaroa Airport,Tetiaroa,French Polynesia,TTI,NTTE,-17.013299942016598,-149.58700561523438

Floyd Bennett Memorial Airport,Queensbury,United States,GFL,KGFL,43.3412017822,-73.6102981567

Saratoga County Airport,Ballston Spa,United States,5B2,K5B2,43.05130005,-73.86119843

Crystal River Airport,Crystal River,United States,CGC,KCGC,28.867300033569336,-82.57129669189453

Martin State Airport,Baltimore,United States,MTN,KMTN,39.32569885,-76.4138031

Lincoln Regional Karl Harder Field,Lincoln,United States,LHM,KLHM,38.90919876098633,-121.35099792480469

Fostoria Metropolitan Airport,Fostoria,United States,FZI,KFZI,41.19079971,-83.39450073

Eastern Slopes Regional Airport,Fryeburg,United States,IZG,KIZG,43.9911003113,-70.94789886470001

Coral Creek Airport,Placida,United States,\N,FA54,26.85449981689453,-82.2511978149414

Lakefront Airport,New Orleans,United States,NEW,KNEW,30.042400360107003,-90.02829742431601

Coeur D'Alene - Pappy Boyington Field,Coeur d'Alene,United States,COE,KCOE,47.77429962,-116.8199997

Beaumont Municipal Airport,Beaumont,United States,BMT,KBMT,30.070699691799998,-94.21579742430002

Vermilion Regional Airport,Danville,United States,DNV,KDNV,40.19919968,-87.59590149

Coonabarabran Airport,Coonabarabran,Australia,COJ,YCBB,-31.332500457763672,149.26699829101562

Space Coast Regional Airport,Titusville,United States,TIX,KTIX,28.514799118042003,-80.799201965332

Bumi Airport,Bumi Hills,Zimbabwe,\N,FVBM,-16.8169994354,28.3500003815

Warnervale Airport,Warnervale Airport,Australia,\N,YWVA,-33.240278,151.429722

Bouarfa Airport,Bouarfa,Morocco,\N,GMFB,32.5143055556,-1.98305555556

Nyeri Airport,NYERI,Kenya,NYE,HKNI,-0.3644140064716339,36.97848510742188

Andrau Airpark,Houston,United States,AAP,KAAP,29.722499847399998,-95.5883026123

Flying Cloud Airport,Eden Prairie,United States,FCM,KFCM,44.827201843299996,-93.4570999146

Likoma Island Airport,Likoma Island,Malawi,LIX,FWLK,-12.083000183105467,34.73300170898437

Johnson County Executive Airport,Olathe,United States,OJC,KOJC,38.84759903,-94.73760223

Sigiriya Air Force Base,Sigiriya,Sri Lanka,GIU,VCCS,7.956669807430002,80.7285003662

Neumünster Airport,Neumuenster,Germany,EUM,EDHN,54.079444885253906,9.941389083862305

Tak Airport,Tak,Thailand,TKT,VTPT,16.895999908447266,99.25330352783205

Barrie-Orillia (Lake Simcoe Regional Airport),Barrie-Orillia,Canada,YLK,CYLS,44.485298156700004,-79.55560302730001

Huronia Airport,Midland,Canada,YEE,CYEE,44.6833000183,-79.9282989502

Markham Airport,Markham,Canada,NU8,CNU8,43.93579864501953,-79.26219940185547

Stanhope Municipal Airport,Haliburton,Canada,ND4,CND4,45.1108333333,-78.64

Lindsay Airport,Lindsay,Canada,NF4,CNF4,44.36470031738281,-78.78389739990234

Niagara District Airport,Saint Catherines,Canada,YCM,CYSN,43.19169998168945,-79.17169952392578

Edenvale Aerodrome,Edenvale,Canada,\N,CNV8,44.441101,-79.962799

Orillia Airport,Orillia,Canada,\N,CNJ4,44.67765578389999,-79.31021690370002

Holland Landing Airpark,Holland Landing,Canada,\N,CLA4,44.08940124511719,-79.49500274658203

Parry Sound Area Municipal Airport,Parry Sound,Canada,YPD,CNK4,45.2575,-79.829697

Hanover / Saugeen Municipal Airport,Hanover,Canada,\N,CYHS,44.158297999999995,-81.062798

Brandywine Airport,West Goshen Township,United States,OQN,KOQN,39.9901008605957,-75.58190155029297

Manassas Regional Airport/Harry P. Davis Field,Manassas,United States,MNZ,KHEF,38.72140121,-77.51540375

Texas Gulf Coast Regional Airport,Angleton,United States,\N,KLBX,29.108600616500002,-95.46209716799999

Bubovice Airport,Bubovice,Czech Republic,\N,LKBU,49.97439956665039,14.178099632263185

Rakkestad Astorp Airport,Rakkestad,Norway,\N,ENRK,59.397498999999996,11.3469

Kastamonu Airport,Kastamonu,Turkey,KFS,LTAL,41.31420135498047,33.79579925537109

Elstree Airfield,Elstree,United Kingdom,\N,EGTR,51.6557998657,-0.325832992792

Sandtoft Airfield,Sandtoft,United Kingdom,\N,EGCF,53.559700012200004,-0.8583329916

Torit Airport,Torit,South Sudan,\N,HSTR,4.400000095367432,32.58300018310547

Shelby County Airport,Shelbyville,United States,2H0,K2H0,39.410400390599996,-88.8453979492

Gannan Xiahe Airport,Xiahe city,China,GXH,ZLXH,34.8105,102.6447

Vängsö Airport,Vangso,Sweden,\N,ESSZ,59.10110092163086,17.21109962463379

Comiso Airport,Comiso,Italy,CIY,LICB,36.994601,14.607182

Enumclaw Airport,Enumclaw,United States,\N,WA77,47.195701599121094,-122.02200317382812

Markovo Airport,Markovo,Russia,KVM,UHMO,64.66699981689453,170.41700744628906

Seymchan Airport,Seymchan,Russia,\N,UHMS,62.92078018188477,152.4227752685547

Zyryanka Airport,Zyryanka,Russia,ZKP,UESU,65.7485,150.8889

Susuman Airport,Susuman,Russia,\N,UHMH,62.76666641235352,148.14666748046875

Ust-Maya Airport,Ust-Maya,Russia,UMS,UEMU,60.356998443604,134.43499755859

Aldan Airport,Aldan,Russia,ADH,UEEA,58.60279846191406,125.40899658203124

Olyokminsk Airport,Olekminsk,Russia,\N,UEMO,60.3974990845,120.471000671

Vitim Airport,Vitim,Russia,\N,UERT,59.45800018310547,112.56300354003906

Pellworm Field,Pellworm,Germany,\N,EDHP,54.5363883972,8.68000030518

Xinyuan Nalati Airport,Xinyuan,China,NLT,ZWNL,43.4318,83.3786

Fontaine Airport,Belfort,France,BOR,LFSQ,47.65560150146499,7.0108299255371

Fairfield County Airport,Winnsboro,United States,FDW,KFDW,34.31549835205078,-81.10880279541016

Obock Airport,Obock,Djibouti,OBC,HDOB,11.967000007629395,43.266998291015625

Tadjoura Airport,Tadjoura,Djibouti,TDJ,HDTJ,11.782999992370605,42.91699981689453

Santa Cruz del Quiche Airport,Santa Cruz des Quiche,Guatemala,AQB,MGQC,15.012200355529785,-91.15059661865234

Norðfjörður Airport,Nordfjordur,Iceland,NOR,BINF,65.13189697265625,-13.746399879455565

Bursa Airport,Bursa,Turkey,BTZ,LTBE,40.233299255371094,29.00919914245605

Skyhaven Airport,Rochester,United States,DAW,KDAW,43.28409957885742,-70.9292984008789

Waris Airport,Waris-Papua Island,Indonesia,WAR,WAJR,-3.235,140.994

Newton City-County Airport,Newton,United States,EWK,KEWK,38.0582008362,-97.2744979858

La Ferté Alais Airfield,La Ferte Alais,France,\N,LFFQ,48.498652,2.338867

Bairnsdale Airport,Bairnsdale,Australia,BSJ,YBNS,-37.88750076293945,147.5679931640625

Taszár Air Base,Columbus,United States,TZR,LHTA,46.39310073852539,17.917499542236328

Fort Bridger Airport,Fort Bridger,United States,FBR,KFBR,41.3918991089,-110.40699768100001

Prosser Airport,Prosser,United States,S40,KS40,46.21340179,-119.7910004

Chehalis Centralia Airport,Chehalis,United States,CLS,KCLS,46.6769981384,-122.98300170899999

Desert Aire Airport,Mattawa,United States,M94,KM94,46.687400817871094,-119.9209976196289

Evanston-Uinta County Airport-Burns Field,Evanston,United States,EVW,KEVW,41.27479935,-111.0350037

Sabetha Municipal Airport,Sabetha,United States,K83,KK83,39.90420150756836,-95.77940368652344

Mt Pleasant Regional-Faison field,Mount Pleasant,United States,LRO,KLRO,32.89780045,-79.78289795

Souther Field,Americus,United States,\N,KACJ,32.110801699999996,-84.18890381

Weedon Field,Eufala,United States,EUF,KEUF,31.951299667399997,-85.1288986206

Saluda County Airport,Saluda,United States,6J4,K6J4,33.92679977416992,-81.79460144042969

Dare County Regional Airport,Manteo,United States,MEO,KMQI,35.91899872,-75.69550323

Auburn Opelika Robert G. Pitts Airport,Auburn,United States,AUO,KAUO,32.61510086,-85.43399811

Tri Cities Airport,Endicott,United States,CZG,KCZG,42.078499,-76.096296

Bessemer Airport,Bessemer,United States,EKY,KEKY,33.31290054,-86.92590332

Colorado Springs East Airport,Ellicott,United States,A50,KA50,38.8744010925293,-104.41000366210938

Crystal Airport,Crystal,United States,MIC,KMIC,45.0620002746582,-93.35389709472656

Clarke County Airport,Quitman,United States,23M,K23M,32.0848999023,-88.738899231

W H 'Bud' Barron Airport,Dublin,United States,DBN,KDBN,32.56439972,-82.98529816

Pukarua Airport,Pukarua,French Polynesia,PUK,NTGQ,-18.29560089111328,-137.01699829101562

Kabale Airport,Kabale,Uganda,\N,HUKB,-1.226111,29.96

Guatuso Airport,Marigot,France,\N,MRGT,10.68333339691162,-84.83333587646484

Central Bolívar Airport,Sevilla,Spain,\N,SVSJ,8.916666984558105,-71.93333435058594

Corvallis Municipal Airport,Corvallis,United States,CVO,KCVO,44.49720001,-123.29000090000001

Tuzla Romania Airport,Tuzla,Romania,\N,LRTZ,43.98419952392578,28.609699249267575

El Almendro Airport,Scranton,United States,\N,SCRT,-35.96055603027344,-71.7933349609375

San Agustin Airport,Morristown,United States,\N,MRST,10.06666660308838,-84.88333129882812

Samambaia Heliport,Saint Denis,Reunion,\N,SDNS,-22.462499618530273,-43.13055419921875

Fazenda Campo Verde Airport,Sihanoukville,Cambodia,\N,SNKV,1.04278004169,-50.5167007446

Prominent Hill Airport,Prominent Hill,Australia,PXH,YPMH,-29.715999999999998,135.5244

Cowra Airport,Chatsworth,United States,CWT,YCWR,-33.84469985961914,148.6490020751953

Coral Bay Airport,Coral Bay,Australia,\N,YCOY,-23.1299991607666,113.7770004272461

Ogden Hinckley Airport,Ogden,United States,OGD,KOGD,41.195899963379,-112.0120010376

Lake Country Regional Airport,Clarksville,United Arab Emirates,W63,KW63,36.5957984924,-78.56009674070002

Robert S Kerr Airport,Poteau,United States,RKR,KRKR,35.02159881591797,-94.62129974365234

Colorado Plains Regional Airport,Akron,United States,AKO,KAKO,40.1755981445,-103.22200012200001

Sanderson Field,Shelton,United States,SHN,KSHN,47.233600616455,-123.14800262451

Napakiak Airport,Napakiak,United States,WNA,PANA,60.69029998779297,-161.97900390625

Napaskiak Airport,Napaskiak,United States,PKA,PAPK,60.70289993,-161.7779999

Tok Airport,Tok,United States,\N,PATJ,63.303332999999995,-143.001111

Bedwell Harbour Seaplane Base,Bedwell Harbour,Canada,YBW,CAB3,48.75,-123.23300170899999

Popham Airport,Popham,United Kingdom,\N,EGHP,51.19390106201172,-1.23471999168396

Causey Airport,Liberty,United States,2A5,K2A5,35.911800384521484,-79.61759948730469

Abaco I Walker C Airport,Walker's Cay,Bahamas,WKR,MYAW,27.266700744628906,-78.39969635009766

Black Point Airstrip,Black Point,Bahamas,\N,MYEB,24.0894884488,-76.39791727069999

Bartica A Airport,Bartica,Guyana,GFO,SYBT,6.374770164489746,-58.638099670410156

Doylestown Airport,Doylestown,United States,DYL,KDYL,40.3330001831,-75.1222991943

Tingo Maria Airport,Tingo Maria,Peru,TGI,SPGM,-9.133000373840332,-75.94999694824219

Plínio Alarcom Airport,Tres Lagoas,Brazil,TJL,SSTL,-20.754199981689,-51.68420028686499
